year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,eR_Market,FF_SMB_Factor,FF_HML_Factor,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail
2016,6,30,0.0002,-0.0003,0.0082657,0.0426763,0.0214679,0.0036932,0.0519281,-0.0313875,-0.0424901,0.0072735,-0.00050003,0.0060815,-0.0150121,0.00806576,0.0424763,0.02126793,0.00349319,0.05172811,-0.03158745,-0.04269003,0.0070735,,,,
2016,7,31,0.0002,0.0389322,0.0397975,0.022935,0.1276013,0.0502177,0.0182328,0.0464064,0.0554347,0.0372958,0.03873223,0.0285875,-0.0098483,0.03959749,0.02273499,0.12740136,0.05001774,0.01803279,0.04620639,0.05523473,0.0370958,,,,
2016,8,31,0.0002,0.0051865,0.0009995,-0.0461487,-0.0706371,0.0301412,-0.0088389,0.0156765,0.0373921,-0.016841,0.00498655,0.0093561,0.0313049,0.00079952,-0.04634864,-0.07083706,0.02994118,-0.00903893,0.0154765,0.03719214,-0.017041,,,,
2016,9,30,0.0002,0.0026964,-0.0061187,-0.011769,0.0197046,-0.0029042,0.0163654,-0.0406137,-0.0106566,-0.0016013,0.00249638,0.0198026,-0.0134906,-0.00631866,-0.01196896,0.0195046,-0.00310419,0.01616537,-0.04081366,-0.01085656,-0.00180126,,,,
2016,10,31,0.0002,-0.0202027,0.0257652,0.0182328,-0.0312843,-0.0313875,-0.0164343,0.0079682,-0.0063199,-0.0363528,-0.02040269,-0.045102,0.040662,0.02556523,0.01803279,-0.03148427,-0.03158745,-0.01663429,0.00776819,-0.00651991,-0.03655281,,,,
2016,11,30,0.0001,0.0475513,0.0801042,0.0790884,0.1873091,0.1402835,-0.0592194,0.0863612,0.1051705,0.0295588,0.04745131,0.0552455,0.0810268,0.08000425,0.07898841,0.18720911,0.14018355,-0.05931935,0.08626117,0.1050705,0.02945881,,,,
2016,12,31,0.0003,0.018331,0.0141987,-0.0553013,-0.0205089,0.0139029,0.02985,-0.0762333,0.032564,-0.0095454,0.018031,-0.0004001,0.0345946,0.01389876,-0.05560127,-0.02080883,0.01360295,0.02955007,-0.07653326,0.03226404,-0.00984537,,,,
2017,1,31,0.0003999,0.0196065,0.0189199,-0.0003,0.034981,0.0291704,-0.0098483,0.0037928,0.0135084,0.0096533,0.01920661,-0.0100503,-0.0272684,0.01851996,-0.00069997,0.03458105,0.02877046,-0.01024826,0.00339288,0.01310843,0.00925334,,,,
2017,2,28,0.0003999,0.0354637,0.0652258,0.0544882,0.076961,0.0168571,0.0598714,0.0586462,0.040566,0.027907,0.03506374,-0.0180621,-0.018164,0.06482586,0.05408826,0.07656112,0.0164572,0.05947148,0.05824628,0.04016604,0.02750703,,,,
2017,3,31,0.0003,0.001998,-0.0163327,0.0083649,-0.0613436,-0.0424901,0.0091579,0.0193123,-0.0101514,0.0082657,0.00169805,0.0112366,-0.0337636,-0.01663261,0.00806496,-0.06164358,-0.04279001,0.00885798,0.01901236,-0.01045131,0.00796579,,,,
2017,4,30,0.0004999,0.0113355,0.0462154,0.0103463,-0.0056157,0.0306262,0.0192142,-0.0432207,0.0015987,0.0320799,0.01083563,0.0054849,-0.0218367,0.04571555,0.00984642,-0.00611561,0.03012632,0.01871434,-0.04372058,0.00109885,0.03158002,,,,
2017,5,31,0.0005998,0.0111377,0.0300441,0.0452601,-0.0434296,-0.0218367,0.0424846,0.0444952,-0.0036065,0.005087,0.01053792,-0.0261387,-0.0371828,0.0294443,0.04466031,-0.04402938,-0.02243652,0.04188479,0.04389542,-0.00420632,0.00448722,,,,
2017,6,30,0.0005998,0.0083649,0.0161686,-0.012275,0.0016986,0.0433468,-0.0114655,0.0172504,0.0513583,-0.0241902,0.0077651,0.0227395,0.0119286,0.01556876,-0.01287485,0.00109874,0.04274698,-0.0120653,0.01665053,0.05075847,-0.02479006,,,,
